provider_name,provider_id,device_id,vehicle_id,vehicle_type,propulsion_types,trip_id,trip_duration,trip_distance,accuracy,start_time,end_time
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,bc67f831-cbc8-4759-f5b7-8cc7e6b3c944,GB290YR,moped,[electric],8c1043d4-974a-25a0-b817-68f8f6d20b48,2021,7650,15,1775716966000,1775718987000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c40db9b4-885f-6e66-c2b6-d2c5fa5d3100,GD675VP,moped,[electric],ef3bbcb5-4135-24d3-0108-cc5d9351a5da,698,2919,15,1775716974000,1775717672000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,36386821-f6e0-7cc0-6c52-c49f9b49bd26,GG408RM,moped,[electric],24f47c35-7ec5-9e55-1b98-d67eccc88dc6,1011,3729,15,1775717189000,1775718200000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,26286bfb-e767-dcea-b0e6-a969e21342b0,GS596YE,moped,[electric],f17b25ef-a5b8-f158-f64c-81bf77746c09,1857,6296,15,1775717250000,1775719107000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,b841d0a0-1fe7-71d6-d917-8793a9d3c2e6,EG682TL,moped,[electric],b287b9a1-cedf-8af6-cb28-ac77f855ddab,854,2880,15,1775717343000,1775718197000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,430f801d-fad4-09e2-a319-dcb4217d65a0,GX564TP,moped,[electric],eea163a7-889d-c47e-2718-91122dcdf65d,748,2844,15,1775717646000,1775718394000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8768a84f-a76a-fde6-ce9e-1a11fcbb4e59,GG954JE,moped,[electric],585dfd17-9258-14d9-638c-f9e30599e1f2,1239,4413,15,1775717669000,1775718908000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c8b8d9c6-ed30-49cf-43e4-58fc63f2ae24,EG433YR,moped,[electric],64ad2b39-4702-fe75-5e98-efdf0a3a1171,587,2153,15,1775717867000,1775718454000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c30ff46e-8026-695f-f8cd-a88b436d76e2,GB891PR,moped,[electric],d498736f-6eb7-808b-7f57-2473098364e3,867,2417,15,1775718115000,1775718982000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3f22faf8-23be-d01d-43cf-2fde24933b83,EW919TL,moped,[electric],739f51c3-490e-c6f3-a684-b83b1e81c599,1289,3869,15,1775718271000,1775719560000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,080aadfb-e7c9-9b26-1141-25c63a9bedd4,EB526ML,moped,[electric],90a71d24-b277-2e31-4655-6f9a7692f681,355,1449,15,1775718417000,1775718772000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c074718e-425a-609f-7337-c59979844388,GG784YM,moped,[electric],2f4d7d4a-53e7-ad02-48ff-eea5fb33740c,2280,6737,15,1775718809000,1775721089000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,430f801d-fad4-09e2-a319-dcb4217d65a0,GX564TP,moped,[electric],27e9add3-7814-c492-0c60-4d992ac09858,324,1069,15,1775719114000,1775719438000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,b841d0a0-1fe7-71d6-d917-8793a9d3c2e6,EG682TL,moped,[electric],0a599c13-1667-b920-926e-6991aa82cac8,1742,6309,15,1775719577000,1775721319000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,27cd8130-4722-9389-571a-a8766c307511,GS104JM,moped,[electric],4f844346-a165-c37d-56ad-3649289a2abc,1126,3546,15,1775719855000,1775720981000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,aa38d0a1-6ba2-5efe-311c-6eb62095eef6,ED630PM,moped,[electric],14570a44-096b-9227-27bc-7004b4072f12,1506,5420,15,1775720106000,1775721612000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3c07c574-4925-7af1-b6aa-e05b13d5f2f7,ES327YB,moped,[electric],e8048c91-4c15-b7ec-8bca-e422b0c37157,566,2185,15,1775720687000,1775721253000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,11c58ef0-dd46-3c09-4752-87aa5408f9ac,ES656YM,moped,[electric],f3bcdaee-0d21-1dc4-679b-03d4fdc6aebf,1584,6481,15,1775720817000,1775722401000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,33173470-38f1-6a81-787f-2425dbccc477,ES312ME,moped,[electric],5f4304e4-fabd-c4aa-ba59-16c59de67f2c,707,1798,15,1775720833000,1775721540000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3e896c64-e117-dac3-119c-4ea3e1805081,EG161VP,moped,[electric],9d9a70e1-81ef-688b-7fc0-922e054da197,2253,7177,15,1775720871000,1775723124000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,GB046ML,moped,[electric],731171a7-1122-06a2-4419-0e59ba52dbf2,2250,7273,15,1775720890000,1775723140000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,ceda8bbb-7171-0434-134c-6c92ec5b227c,GA667YB,moped,[electric],7a49c96a-1168-0e55-c2b1-4f24dc76a6a8,530,1411,15,1775721271000,1775721801000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,EW161VB,moped,[electric],e268d92f-1b75-7ed1-9dca-71ef13e2738a,1408,5394,15,1775721346000,1775722754000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c1581092-f335-cba3-513a-7052986f9025,EW850YM,moped,[electric],22530aa4-15d1-52b0-76a6-b583dcac7b04,1627,5121,15,1775721675000,1775723302000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c9277d9b-6e0d-2648-35ce-884149732d6c,EX452VR,moped,[electric],f7797643-beca-c08c-53b0-4133d0d70956,1868,7118,15,1775721848000,1775723716000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c84a7b28-550a-1b46-ecab-3301bc8f7d29,EE273LR,moped,[electric],b6da79bb-a91e-25a1-5484-d86560bfb13c,2312,5828,15,1775722165000,1775724477000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c30ff46e-8026-695f-f8cd-a88b436d76e2,GB891PR,moped,[electric],cd4c01b3-33e4-0ea9-7aaa-f675b807eb46,498,2055,15,1775722222000,1775722720000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c4bbb7a9-d988-68dd-9c7c-737779a28903,GX424MR,moped,[electric],fd414341-ecf6-0826-3c1e-0ac4daf09b92,1114,3744,15,1775722260000,1775723374000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,47294739-614f-f3d7-19db-3ad0ddd1dfb2,ES166RL,moped,[electric],d4f12110-50b5-7397-2449-ea0f5e6b1e56,309,810,15,1775722602000,1775722911000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8eb22579-0cdb-1ca4-76ec-bdd68498e113,GB467LM,moped,[electric],f1e7a280-8b99-1282-3075-f9afce7d765b,581,1766,15,1775722826000,1775723407000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,310c0c00-3fa7-f104-1bf9-0e27dc96925e,GX143TE,moped,[electric],66bd5d42-7981-0edf-5b8e-76fdaa29ee4c,1969,4962,15,1775723436000,1775725405000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,36386821-f6e0-7cc0-6c52-c49f9b49bd26,GG408RM,moped,[electric],2f8af5db-3503-ae05-1efe-ce734bb88157,635,2611,15,1775723480000,1775724115000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,EW161VB,moped,[electric],5e388274-0db4-a7fa-18e4-3d8528d42725,240,707,15,1775723774000,1775724014000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,36c59dac-b4d7-e28e-271e-3ee2b1a6b1f1,GW417RP,moped,[electric],55852445-14fe-88bc-3f61-2028cb4a9aa4,677,1946,15,1775723865000,1775724542000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,45b89cd9-27cb-6f2a-8da0-1097be0f051b,EE734RE,moped,[electric],b20004fa-9d8e-20d6-17a6-013828a414a7,1733,4308,15,1775724202000,1775725935000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8eb22579-0cdb-1ca4-76ec-bdd68498e113,GB467LM,moped,[electric],88e941fd-b085-0679-d0b2-1f9885a7797f,593,2482,15,1775724247000,1775724840000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,f5f59b22-0e8f-a8e0-284d-82e587f7e1fb,GD070JR,moped,[electric],cf407865-a5c1-1300-e324-57302ede3051,1251,3465,15,1775724662000,1775725913000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,26286bfb-e767-dcea-b0e6-a969e21342b0,GS596YE,moped,[electric],5e14901b-fea5-9d94-998c-603a12cb7604,2300,9071,15,1775725887000,1775728187000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,b841d0a0-1fe7-71d6-d917-8793a9d3c2e6,EG682TL,moped,[electric],d2fe2d04-640f-ac70-e5a5-788e2b80d1ed,401,1405,15,1775726659000,1775727060000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,GB046ML,moped,[electric],7b8899f9-9ee3-1563-d328-80c75b2de07e,481,1564,15,1775726680000,1775727161000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,EW161VB,moped,[electric],244f802b-4d53-280e-1ebd-55b6e60584a2,1386,4367,15,1775727494000,1775728880000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,27cd8130-4722-9389-571a-a8766c307511,GS104JM,moped,[electric],7938ce7f-f86e-2588-90b9-50bb5e9bfa6c,1637,6064,15,1775728121000,1775729758000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c4bbb7a9-d988-68dd-9c7c-737779a28903,GX424MR,moped,[electric],ee5b6379-213f-a67b-1976-34e5054bffbb,1999,5084,15,1775729014000,1775731013000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c9277d9b-6e0d-2648-35ce-884149732d6c,EX452VR,moped,[electric],e0222432-7ca5-1928-17dd-06916a71efda,993,2396,15,1775729116000,1775730109000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,b841d0a0-1fe7-71d6-d917-8793a9d3c2e6,EG682TL,moped,[electric],284af9d8-428e-31ed-da36-967d9b2dceee,533,2077,15,1775729280000,1775729813000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,310c0c00-3fa7-f104-1bf9-0e27dc96925e,GX143TE,moped,[electric],5f91b1af-8bc1-5738-ff1b-f6a0a8ecb6a1,903,2307,15,1775729725000,1775730628000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,f5f59b22-0e8f-a8e0-284d-82e587f7e1fb,GD070JR,moped,[electric],60665e51-f76d-7126-1fda-98c940a62de4,2120,7138,15,1775730233000,1775732353000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,45b89cd9-27cb-6f2a-8da0-1097be0f051b,EE734RE,moped,[electric],4fc4e8cd-68d2-a842-3aa5-8e1d2f9f02e5,1440,3823,15,1775730375000,1775731815000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8eb22579-0cdb-1ca4-76ec-bdd68498e113,GB467LM,moped,[electric],9efec6c5-30ad-41bb-2ae2-c9d1365d395b,2011,5201,15,1775730780000,1775732791000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c1581092-f335-cba3-513a-7052986f9025,EW850YM,moped,[electric],08509d96-cf92-8274-9ffc-7f2b1ea822bb,2264,7689,15,1775731882000,1775734146000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,GB046ML,moped,[electric],4badb973-1ed0-1243-9ae6-9d9798fb7955,1059,4112,15,1775731901000,1775732960000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c9277d9b-6e0d-2648-35ce-884149732d6c,EX452VR,moped,[electric],025c9425-c557-13d3-09d7-cc9c6af98a8b,2268,9350,15,1775732929000,1775735197000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,GB046ML,moped,[electric],4bcd6e4d-24e1-1716-3449-131842d01a0b,1780,5627,15,1775736500000,1775738280000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,f94d6204-6808-593f-dfed-2c43e256a6dc,GE885LE,moped,[electric],9290a83a-2bef-4363-6b7c-7396f942fcb2,987,2550,15,1775793660000,1775794647000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c9277d9b-6e0d-2648-35ce-884149732d6c,EX452VR,moped,[electric],3772d3a3-1b72-ea6c-33c9-bfa153e87b79,601,1794,15,1775793840000,1775794441000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3c07c574-4925-7af1-b6aa-e05b13d5f2f7,ES327YB,moped,[electric],0633a286-5852-62b1-7693-5d1f8d80c2fe,1242,3909,15,1775794020000,1775795262000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c074718e-425a-609f-7337-c59979844388,GG784YM,moped,[electric],e0f02008-24a9-94d7-9b48-c6fb333f117b,673,2508,15,1775794080000,1775794753000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3c20592f-c04a-96c4-f3b6-3fe1d1843324,EE825ME,moped,[electric],977bee96-b232-398b-1f3c-4a38ff62499a,1689,4592,15,1775794380000,1775796069000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e1e3db63-ef7d-dc76-b92d-a22b21df306f,EE803VM,moped,[electric],c991484d-e0eb-b3c7-b8a3-f3fa776944b8,658,1685,15,1775794500000,1775795158000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,f5f59b22-0e8f-a8e0-284d-82e587f7e1fb,GD070JR,moped,[electric],10995969-b521-d095-94b2-2af090809121,313,1092,15,1775794500000,1775794813000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,27cd8130-4722-9389-571a-a8766c307511,GS104JM,moped,[electric],3398b604-a9c2-371e-7183-6f01466aa217,1571,6533,15,1775794680000,1775796251000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,af42e12f-3838-b326-8e94-4239b02b61c4,EA234FL,moped,[electric],bb8133fb-0b92-8003-bccb-296d3bf5d00a,327,1177,15,1775794860000,1775795187000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c4bbb7a9-d988-68dd-9c7c-737779a28903,GX424MR,moped,[electric],dde630e0-cbee-2346-5d1c-153ef6ebcacf,1385,4673,15,1775794860000,1775796245000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,0b1f9163-ce9f-f57f-43b7-a3a69a8dca03,EB996TB,moped,[electric],9623d848-10b7-2ccf-8793-5d69c33bf03e,1384,3762,15,1775795160000,1775796544000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,12476f57-a5e5-a5ab-aefc-fad8efc89849,GE167VM,moped,[electric],36ebaef4-bcef-2c15-3881-e71322bea0bc,660,2392,15,1775795160000,1775795820000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,ceda8bbb-7171-0434-134c-6c92ec5b227c,GA667YB,moped,[electric],f0cf9990-6841-667c-893e-2de88509c3a2,389,1420,15,1775795700000,1775796089000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8768a84f-a76a-fde6-ce9e-1a11fcbb4e59,GG954JE,moped,[electric],67396010-b9dc-86a9-23c5-60d2e2abe6e3,1393,4322,15,1775795700000,1775797093000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,568cc69b-1064-005c-3985-c3cf3f76be1d,GE602MB,moped,[electric],f58f56a0-3111-6b6a-4b38-a57b2fdc4da3,1178,4356,15,1775795820000,1775796998000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3d4cbf37-4eb9-3eff-ce88-cb2dd4e80839,GE899JB,moped,[electric],7842cbc6-a001-1ba6-0a14-8b9fb6db95fb,937,3573,15,1775796060000,1775796997000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,EX218TB,moped,[electric],04999aeb-d8b6-a5b0-c7c2-2f1b6d3026db,429,1430,15,1775796180000,1775796609000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,310c0c00-3fa7-f104-1bf9-0e27dc96925e,GX143TE,moped,[electric],8a0aeef0-1bdd-fef5-496e-186a93350c77,530,2043,15,1775796240000,1775796770000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,45b89cd9-27cb-6f2a-8da0-1097be0f051b,EE734RE,moped,[electric],293572d3-fb63-33cb-0c35-bf2dec4fa141,2255,8354,15,1775796240000,1775798495000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e1e3db63-ef7d-dc76-b92d-a22b21df306f,EE803VM,moped,[electric],e1e3d66c-0a09-bdc1-39c8-a117ffdb88d7,1050,3450,15,1775796478000,1775797528000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,693dffbc-6c6f-a611-5ab3-3edf6e595ed3,EA689JB,moped,[electric],00c976e5-eaab-0629-6a5e-ec28e86e8c8d,1401,5437,15,1775796480000,1775797881000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3f07f814-91d6-3f78-e3e9-de99f10c718b,GB429YL,moped,[electric],62544d22-944b-aabb-5dbe-0139c89578d9,2108,5399,15,1775796480000,1775798588000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,9f044aed-7552-3327-0262-7f7312922f83,GB550MP,moped,[electric],c35adde3-972b-cd8d-67fe-c00325b1ad19,2018,6083,15,1775796720000,1775798738000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,bc67f831-cbc8-4759-f5b7-8cc7e6b3c944,GB290YR,moped,[electric],44087b43-9eea-d5de-f5b5-777f041c4ba3,1215,4662,15,1775796780000,1775797995000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c84a7b28-550a-1b46-ecab-3301bc8f7d29,EE273LR,moped,[electric],688e8d5d-5185-6418-fef4-4a33ae78dd3f,1235,4912,15,1775796960000,1775798195000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8a14be62-295b-4715-c333-e8615fb8d16c,GS500FB,moped,[electric],7dbb4c18-4984-e0ab-7a0e-25398a3e50b5,588,1988,15,1775797440000,1775798028000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3e896c64-e117-dac3-119c-4ea3e1805081,EG161VP,moped,[electric],1336eb28-33ba-1e1b-80ff-8beb631eb726,496,2081,15,1775797500000,1775797996000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3c20592f-c04a-96c4-f3b6-3fe1d1843324,EE825ME,moped,[electric],c4593083-db40-8797-8ecc-4bd986db41b4,267,771,15,1775797569000,1775797836000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,47294739-614f-f3d7-19db-3ad0ddd1dfb2,ES166RL,moped,[electric],b88ba445-4e6c-2bae-bb8c-ea351bc47161,1959,6704,15,1775797620000,1775799579000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,89d7fd6c-ce77-7f00-ecf2-7e7685197ff4,GS441JR,moped,[electric],1a64eed2-ef3d-c5a8-9295-8d18ec7c44a8,1150,4553,15,1775797680000,1775798830000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,GB046ML,moped,[electric],4f6a648f-cca9-7f81-8438-1157a885f19e,1758,5871,15,1775797800000,1775799558000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,36c59dac-b4d7-e28e-271e-3ee2b1a6b1f1,GW417RP,moped,[electric],ba72186e-b79a-0c86-c986-b3e47161c888,2160,5866,15,1775797800000,1775799960000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,12476f57-a5e5-a5ab-aefc-fad8efc89849,GE167VM,moped,[electric],573f9ac9-17ee-7fc7-3586-8ed1e4a2618e,732,3062,15,1775797860000,1775798592000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,080aadfb-e7c9-9b26-1141-25c63a9bedd4,EB526ML,moped,[electric],ac7625b8-0fc0-6f77-b27b-14fdd4edc9d8,1368,4099,15,1775797860000,1775799228000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,568cc69b-1064-005c-3985-c3cf3f76be1d,GE602MB,moped,[electric],eb056b48-ea90-f648-8155-db8487c5577f,1386,5479,15,1775797898000,1775799284000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6b44fa8d-d5f2-5073-f414-02b1e4429ebb,GX224PM,moped,[electric],86e979fe-c27e-b09a-77f0-5674988ca047,526,1415,15,1775798040000,1775798566000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3f22faf8-23be-d01d-43cf-2fde24933b83,EW919TL,moped,[electric],36d25823-9b35-4089-429e-588250d3b1d6,1980,5365,15,1775798160000,1775800140000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,bdd640fb-0667-1ad1-1c80-317fa3b1799d,EE228LR,moped,[electric],3fc0796e-44f4-caeb-49a4-443e940d8bcc,1650,4364,15,1775798280000,1775799930000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,b00805cc-a7f3-6ae9-25c7-3c443e75c3b4,GB797TE,moped,[electric],0af9da16-0a16-4306-e1ea-dd41019a1843,1993,8318,15,1775798280000,1775800273000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,aa38d0a1-6ba2-5efe-311c-6eb62095eef6,ED630PM,moped,[electric],32fb59fd-0c00-f8ff-2a31-4f1d7bf7bf91,545,2216,15,1775798400000,1775798945000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8eb22579-0cdb-1ca4-76ec-bdd68498e113,GB467LM,moped,[electric],7b03f61b-5705-a33e-52f0-2148016d0426,714,2740,15,1775798520000,1775799234000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e1e3db63-ef7d-dc76-b92d-a22b21df306f,EE803VM,moped,[electric],802ccb52-f5f3-0d6e-7632-d4d41866177e,2308,7602,15,1775798608000,1775800916000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,33173470-38f1-6a81-787f-2425dbccc477,ES312ME,moped,[electric],03cc0a33-5db4-d496-a8d8-9b3ddf9a7704,1583,5719,15,1775798640000,1775800223000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e7a37e81-63b4-c08b-6b8e-869fd5385b0e,GW488FL,moped,[electric],ca12f3d9-3e98-f09d-f6d2-a20db3d51708,829,2342,15,1775798640000,1775799469000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,cbceabde-eede-db07-e623-a6895d59cd2a,GS215MR,moped,[electric],4bf66063-8b91-7e2d-aaf9-ee3ee432d37d,1652,5082,15,1775798700000,1775800352000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,11c58ef0-dd46-3c09-4752-87aa5408f9ac,ES656YM,moped,[electric],915fbbf9-53cf-ff73-2384-bb95921409e1,2381,8505,15,1775798820000,1775801201000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e059a0ee-9132-b63e-f162-87e4e9c349e0,EE671VM,moped,[electric],1bc841bd-6b9c-7e6b-e495-1ebbd7c8ccb8,271,733,15,1775798880000,1775799151000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,af42e12f-3838-b326-8e94-4239b02b61c4,EA234FL,moped,[electric],5ddc46f0-3444-10e5-b95c-1edae988a44d,2081,5839,15,1775798967000,1775801048000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6c031199-972a-8469-1641-9f828b9d2434,GA095ME,moped,[electric],00b8a88f-9317-545d-1cd4-3dfff59b39fa,535,1942,15,1775799060000,1775799595000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,77d21e02-ff01-cf99-988c-24c961b1cd22,EA696JR,moped,[electric],e2696a73-8b2d-fd83-9b5d-e3c9dbb9c173,1189,4563,15,1775799060000,1775800249000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e7c421c7-4049-7b71-7d10-6c6081627cf1,GB649TL,moped,[electric],ff011f14-d97b-d00e-3475-717102b964d6,1883,4887,15,1775799060000,1775800943000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,27cd8130-4722-9389-571a-a8766c307511,GS104JM,moped,[electric],76ad57f1-6eec-50cb-00c8-5e9a408a5d2f,1234,4049,15,1775799071000,1775800305000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c1581092-f335-cba3-513a-7052986f9025,EW850YM,moped,[electric],24e1ed79-7d99-e386-b77c-1be6febee6a6,2369,7923,15,1775799240000,1775801609000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6fb78271-504d-281f-c953-5b63ba81edd9,GW921ML,moped,[electric],9c83e2d2-d0b2-b078-d393-6f3e5a5f838f,2384,7408,15,1775799300000,1775801684000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,1d870966-0710-d430-f071-d87954c63cd8,ED594PB,moped,[electric],322c519f-7a44-167a-63f7-8edf72948c64,1702,6914,15,1775799360000,1775801062000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c17af08a-1745-d6d8-7e57-0ddf827050a8,GB156LR,moped,[electric],f316891d-8896-4456-b344-dde4bcac4426,712,2729,15,1775799480000,1775800192000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8a14be62-295b-4715-c333-e8615fb8d16c,GS500FB,moped,[electric],9965ef48-0b4d-2de2-06b8-68bd77a1cf7d,413,1224,15,1775799768000,1775800181000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c30ff46e-8026-695f-f8cd-a88b436d76e2,GB891PR,moped,[electric],fd07f913-2657-abb6-b81f-2807069d887f,1761,4407,15,1775799780000,1775801541000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,f5f59b22-0e8f-a8e0-284d-82e587f7e1fb,GD070JR,moped,[electric],92a2319d-b4c7-0241-990c-b8bfc1978cb8,2095,8768,15,1775799793000,1775801888000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,43ff5011-3d1a-85dd-506e-5a9ab758588d,ED687PM,moped,[electric],05e0c019-b31e-120d-9f49-ab896866d52e,2000,6255,15,1775799840000,1775801840000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,EW161VB,moped,[electric],528f2346-1569-0641-07c4-d918b91c6d9d,351,1332,15,1775800080000,1775800431000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c8b8d9c6-ed30-49cf-43e4-58fc63f2ae24,EG433YR,moped,[electric],0a53d7c4-f68f-a05b-bfe9-efdb4a57b541,824,2898,15,1775800080000,1775800904000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,45b89cd9-27cb-6f2a-8da0-1097be0f051b,EE734RE,moped,[electric],3b6bc3b7-7430-9740-33e1-f2af32ccea25,2386,8623,15,1775800115000,1775802501000
