provider_name,provider_id,device_id,vehicle_id,vehicle_type,propulsion_types,event_time,event_location,vehicle_state,event_types,battery_pct,trip_id
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,0ef8c2d6-f7fd-5646-37bb-3eec4bf50b52,GS058FP,moped,[electric],1780729923000,"{""type"":""Point"",""coordinates"":[2.23153,48.80427]}",on_trip,[trip_start],0.95,837c481d-05f7-b9d4-e22b-41b5e8a93fe3
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,9f044aed-7552-3327-0262-7f7312922f83,GB550MP,moped,[electric],1780729951000,"{""type"":""Point"",""coordinates"":[2.20437,48.82799]}",on_trip,[trip_start],0.97,76e892a1-d35d-709e-bf16-65686b6d4e27
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6c031199-972a-8469-1641-9f828b9d2434,GA095ME,moped,[electric],1780730028000,"{""type"":""Point"",""coordinates"":[2.28964,48.81653]}",on_trip,[trip_start],0.92,2b525553-ca9e-bb22-1f45-b4de56eaa72b
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6b44fa8d-d5f2-5073-f414-02b1e4429ebb,GX224PM,moped,[electric],1780730041000,"{""type"":""Point"",""coordinates"":[2.18287,48.81348]}",on_trip,[trip_start],0.92,d9af670d-d6f8-d822-4235-d229099b42df
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,33173470-38f1-6a81-787f-2425dbccc477,ES312ME,moped,[electric],1780730050000,"{""type"":""Point"",""coordinates"":[2.24349,48.80848]}",available,[trip_end],0.88,206165e0-39e3-f957-27a8-7d4d28db0850
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,ceda8bbb-7171-0434-134c-6c92ec5b227c,GA667YB,moped,[electric],1780730169000,"{""type"":""Point"",""coordinates"":[2.29241,48.82525]}",on_trip,[trip_start],0.92,ec50d208-9417-82c4-b34d-2d6da8f0b068
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,0ef8c2d6-f7fd-5646-37bb-3eec4bf50b52,GS058FP,moped,[electric],1780730206000,"{""type"":""Point"",""coordinates"":[2.23432,48.81871]}",available,[trip_end],0.94,837c481d-05f7-b9d4-e22b-41b5e8a93fe3
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3c20592f-c04a-96c4-f3b6-3fe1d1843324,EE825ME,moped,[electric],1780730226000,"{""type"":""Point"",""coordinates"":[2.26787,48.833]}",reserved,[reservation_start],0.92,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c9277d9b-6e0d-2648-35ce-884149732d6c,EX452VR,moped,[electric],1780730251000,"{""type"":""Point"",""coordinates"":[2.28338,48.81739]}",available,[trip_end],0.88,87ea6901-26d1-f9fe-8d56-a5f804d220a8
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,45b89cd9-27cb-6f2a-8da0-1097be0f051b,EE734RE,moped,[electric],1780730278000,"{""type"":""Point"",""coordinates"":[2.26536,48.83069]}",on_trip,[trip_start],0.85,e0f57bb6-addc-f9ee-8294-2716bf5c9e4b
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,bdd640fb-0667-1ad1-1c80-317fa3b1799d,EE228LR,moped,[electric],1780730298000,"{""type"":""Point"",""coordinates"":[2.18218,48.80966]}",on_trip,[trip_start],0.97,9e70736f-7446-411b-e1b6-5ed2f4cf0c73
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,ceda8bbb-7171-0434-134c-6c92ec5b227c,GA667YB,moped,[electric],1780730430000,"{""type"":""Point"",""coordinates"":[2.29434,48.81473]}",available,[trip_end],0.91,ec50d208-9417-82c4-b34d-2d6da8f0b068
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,1d870966-0710-d430-f071-d87954c63cd8,ED594PB,moped,[electric],1780730449000,"{""type"":""Point"",""coordinates"":[2.29306,48.82111]}",reserved,[reservation_start],0.96,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c4bbb7a9-d988-68dd-9c7c-737779a28903,GX424MR,moped,[electric],1780730539000,"{""type"":""Point"",""coordinates"":[2.24482,48.83651]}",reserved,[reservation_start],0.95,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3c20592f-c04a-96c4-f3b6-3fe1d1843324,EE825ME,moped,[electric],1780730706000,"{""type"":""Point"",""coordinates"":[2.26799,48.8321]}",on_trip,[trip_start],0.92,45fe5259-05db-dcc7-2a7e-ee7710f7e6ae
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c1581092-f335-cba3-513a-7052986f9025,EW850YM,moped,[electric],1780730739000,"{""type"":""Point"",""coordinates"":[2.24661,48.83776]}",on_trip,[trip_start],0.91,2dd3da25-c2d4-a545-803b-b105c81f8eb7
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3d4cbf37-4eb9-3eff-ce88-cb2dd4e80839,GE899JB,moped,[electric],1780730888000,"{""type"":""Point"",""coordinates"":[2.21705,48.81645]}",reserved,[reservation_start],0.98,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8768a84f-a76a-fde6-ce9e-1a11fcbb4e59,GG954JE,moped,[electric],1780730898000,"{""type"":""Point"",""coordinates"":[2.27412,48.82127]}",reserved,[reservation_start],0.9,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c17af08a-1745-d6d8-7e57-0ddf827050a8,GB156LR,moped,[electric],1780731012000,"{""type"":""Point"",""coordinates"":[2.26277,48.84696]}",available,[trip_end],0.86,b81f56de-469c-9002-a481-96365d32e6b0
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e1e3db63-ef7d-dc76-b92d-a22b21df306f,EE803VM,moped,[electric],1780731013000,"{""type"":""Point"",""coordinates"":[2.2612,48.8299]}",available,[trip_end],0.92,fde6b582-dfb5-1fd6-a0f6-d21f2058a245
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6c031199-972a-8469-1641-9f828b9d2434,GA095ME,moped,[electric],1780731033000,"{""type"":""Point"",""coordinates"":[2.29343,48.80609]}",available,[trip_end],0.88,2b525553-ca9e-bb22-1f45-b4de56eaa72b
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c4bbb7a9-d988-68dd-9c7c-737779a28903,GX424MR,moped,[electric],1780731139000,"{""type"":""Point"",""coordinates"":[2.24581,48.83719]}",on_trip,[trip_start],0.95,23316797-27bf-c76e-d231-7a2a5f1cf0b7
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,1d870966-0710-d430-f071-d87954c63cd8,ED594PB,moped,[electric],1780731169000,"{""type"":""Point"",""coordinates"":[2.29358,48.82053]}",on_trip,[trip_start],0.96,8e08c482-f320-d2dc-56a9-1a1f9593872a
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,33173470-38f1-6a81-787f-2425dbccc477,ES312ME,moped,[electric],1780731190000,"{""type"":""Point"",""coordinates"":[2.22775,48.80082]}",reserved,[reservation_start],0.88,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,cbceabde-eede-db07-e623-a6895d59cd2a,GS215MR,moped,[electric],1780731222000,"{""type"":""Point"",""coordinates"":[2.25201,48.8486]}",available,[trip_end],0.87,5962ecd5-f8dd-cb0f-d940-1d4b7f265eed
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8768a84f-a76a-fde6-ce9e-1a11fcbb4e59,GG954JE,moped,[electric],1780731258000,"{""type"":""Point"",""coordinates"":[2.27354,48.82181]}",on_trip,[trip_start],0.9,d3808397-0415-a3b1-d196-b38f60c80307
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c84a7b28-550a-1b46-ecab-3301bc8f7d29,EE273LR,moped,[electric],1780731481000,"{""type"":""Point"",""coordinates"":[2.22346,48.81218]}",reserved,[reservation_start],0.99,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,33173470-38f1-6a81-787f-2425dbccc477,ES312ME,moped,[electric],1780731490000,"{""type"":""Point"",""coordinates"":[2.22798,48.80169]}",on_trip,[trip_start],0.88,59fbf862-6228-cd51-073b-fb87bb5a6762
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,af42e12f-3838-b326-8e94-4239b02b61c4,EA234FL,moped,[electric],1780731586000,"{""type"":""Point"",""coordinates"":[2.27335,48.83162]}",available,[trip_end],0.89,773fa5be-1c60-358d-2fb5-904206296005
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3d4cbf37-4eb9-3eff-ce88-cb2dd4e80839,GE899JB,moped,[electric],1780731608000,"{""type"":""Point"",""coordinates"":[2.21771,48.81742]}",on_trip,[trip_start],0.98,dee5b00e-1b56-ebfc-3916-1ad3ed662686
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e7c421c7-4049-7b71-7d10-6c6081627cf1,GB649TL,moped,[electric],1780731653000,"{""type"":""Point"",""coordinates"":[2.19167,48.80737]}",reserved,[reservation_start],0.97,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e7c421c7-4049-7b71-7d10-6c6081627cf1,GB649TL,moped,[electric],1780731773000,"{""type"":""Point"",""coordinates"":[2.19141,48.80697]}",on_trip,[trip_start],0.97,2a585275-2964-5252-23fa-d6b03e9c6c47
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,EW161VB,moped,[electric],1780731814000,"{""type"":""Point"",""coordinates"":[2.25382,48.84695]}",available,[trip_end],0.77,a3f5c6a2-79ab-6e56-002c-0b6a9b579e62
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c84a7b28-550a-1b46-ecab-3301bc8f7d29,EE273LR,moped,[electric],1780731901000,"{""type"":""Point"",""coordinates"":[2.22392,48.81269]}",on_trip,[trip_start],0.99,547b56e8-07ff-e4b5-b3b7-6a1351a31ece
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6b44fa8d-d5f2-5073-f414-02b1e4429ebb,GX224PM,moped,[electric],1780731912000,"{""type"":""Point"",""coordinates"":[2.19228,48.79581]}",available,[trip_end],0.84,d9af670d-d6f8-d822-4235-d229099b42df
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,9f044aed-7552-3327-0262-7f7312922f83,GB550MP,moped,[electric],1780731940000,"{""type"":""Point"",""coordinates"":[2.21855,48.8152]}",available,[trip_end],0.9,76e892a1-d35d-709e-bf16-65686b6d4e27
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3c20592f-c04a-96c4-f3b6-3fe1d1843324,EE825ME,moped,[electric],1780732008000,"{""type"":""Point"",""coordinates"":[2.26338,48.83782]}",available,[trip_end],0.86,45fe5259-05db-dcc7-2a7e-ee7710f7e6ae
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c4bbb7a9-d988-68dd-9c7c-737779a28903,GX424MR,moped,[electric],1780732086000,"{""type"":""Point"",""coordinates"":[2.23037,48.82623]}",available,[trip_end],0.92,23316797-27bf-c76e-d231-7a2a5f1cf0b7
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,1d870966-0710-d430-f071-d87954c63cd8,ED594PB,moped,[electric],1780732095000,"{""type"":""Point"",""coordinates"":[2.30287,48.84024]}",available,[trip_end],0.92,8e08c482-f320-d2dc-56a9-1a1f9593872a
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,bdd640fb-0667-1ad1-1c80-317fa3b1799d,EE228LR,moped,[electric],1780732114000,"{""type"":""Point"",""coordinates"":[2.17547,48.82632]}",available,[trip_end],0.89,9e70736f-7446-411b-e1b6-5ed2f4cf0c73
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,45b89cd9-27cb-6f2a-8da0-1097be0f051b,EE734RE,moped,[electric],1780732216000,"{""type"":""Point"",""coordinates"":[2.28104,48.82836]}",available,[trip_end],0.78,e0f57bb6-addc-f9ee-8294-2716bf5c9e4b
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3f22faf8-23be-d01d-43cf-2fde24933b83,EW919TL,moped,[electric],1780732226000,"{""type"":""Point"",""coordinates"":[2.21049,48.82556]}",reserved,[reservation_start],0.83,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3f07f814-91d6-3f78-e3e9-de99f10c718b,GB429YL,moped,[electric],1780732231000,"{""type"":""Point"",""coordinates"":[2.20597,48.82339]}",on_trip,[trip_start],0.95,76b589e5-7208-4229-7910-0b7f630c2141
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c1581092-f335-cba3-513a-7052986f9025,EW850YM,moped,[electric],1780732274000,"{""type"":""Point"",""coordinates"":[2.24456,48.8404]}",available,[trip_end],0.86,2dd3da25-c2d4-a545-803b-b105c81f8eb7
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3d4cbf37-4eb9-3eff-ce88-cb2dd4e80839,GE899JB,moped,[electric],1780732305000,"{""type"":""Point"",""coordinates"":[2.21367,48.81707]}",available,[trip_end],0.96,dee5b00e-1b56-ebfc-3916-1ad3ed662686
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e7c421c7-4049-7b71-7d10-6c6081627cf1,GB649TL,moped,[electric],1780732410000,"{""type"":""Point"",""coordinates"":[2.18295,48.79236]}",available,[trip_end],0.95,2a585275-2964-5252-23fa-d6b03e9c6c47
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,33173470-38f1-6a81-787f-2425dbccc477,ES312ME,moped,[electric],1780732411000,"{""type"":""Point"",""coordinates"":[2.22864,48.80316]}",available,[trip_end],0.84,59fbf862-6228-cd51-073b-fb87bb5a6762
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,EX218TB,moped,[electric],1780732461000,"{""type"":""Point"",""coordinates"":[2.23652,48.84221]}",reserved,[reservation_start],0.92,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8768a84f-a76a-fde6-ce9e-1a11fcbb4e59,GG954JE,moped,[electric],1780732555000,"{""type"":""Point"",""coordinates"":[2.26099,48.83059]}",available,[trip_end],0.86,d3808397-0415-a3b1-d196-b38f60c80307
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,EW161VB,moped,[electric],1780732594000,"{""type"":""Point"",""coordinates"":[2.23539,48.81019]}",reserved,[reservation_start],0.77,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c8b8d9c6-ed30-49cf-43e4-58fc63f2ae24,EG433YR,moped,[electric],1780732618000,"{""type"":""Point"",""coordinates"":[2.26969,48.83007]}",on_trip,[trip_start],0.93,de1e4a2c-b418-cbfe-7c71-8ab9b0443f81
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,EX218TB,moped,[electric],1780732641000,"{""type"":""Point"",""coordinates"":[2.23744,48.84214]}",on_trip,[trip_start],0.92,a65da48e-067a-aa50-74f1-14e3a3e4882f
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,0b1f9163-ce9f-f57f-43b7-a3a69a8dca03,EB996TB,moped,[electric],1780732817000,"{""type"":""Point"",""coordinates"":[2.24435,48.83708]}",reserved,[reservation_start],0.82,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3f22faf8-23be-d01d-43cf-2fde24933b83,EW919TL,moped,[electric],1780732946000,"{""type"":""Point"",""coordinates"":[2.20951,48.82594]}",on_trip,[trip_start],0.83,45bed9fa-3365-0cc0-7ea8-7be029ae1b46
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,EW161VB,moped,[electric],1780733014000,"{""type"":""Point"",""coordinates"":[2.23556,48.81055]}",on_trip,[trip_start],0.77,140625d4-96d2-53ac-c374-2fc14d68e702
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,0b1f9163-ce9f-f57f-43b7-a3a69a8dca03,EB996TB,moped,[electric],1780733117000,"{""type"":""Point"",""coordinates"":[2.24469,48.83656]}",on_trip,[trip_start],0.82,b4d241af-7cea-52d4-5815-f7f19b67e374
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,b38a088c-a65e-d389-b74d-0fb132e70629,EE459PB,moped,[electric],1780733253000,"{""type"":""Point"",""coordinates"":[2.23519,48.83105]}",on_trip,[trip_start],0.95,51382eb3-14fc-922a-31b0-ea0c22541ce1
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,310c0c00-3fa7-f104-1bf9-0e27dc96925e,GX143TE,moped,[electric],1780733262000,"{""type"":""Point"",""coordinates"":[2.27069,48.82253]}",reserved,[reservation_start],0.94,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6b44fa8d-d5f2-5073-f414-02b1e4429ebb,GX224PM,moped,[electric],1780733292000,"{""type"":""Point"",""coordinates"":[2.27444,48.83051]}",reserved,[reservation_start],0.84,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6b44fa8d-d5f2-5073-f414-02b1e4429ebb,GX224PM,moped,[electric],1780733412000,"{""type"":""Point"",""coordinates"":[2.27488,48.83073]}",on_trip,[trip_start],0.84,dc621efc-7a1e-1ccd-cafc-fabbd36ea58c
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,EW161VB,moped,[electric],1780733494000,"{""type"":""Point"",""coordinates"":[2.23509,48.80722]}",available,[trip_end],0.75,140625d4-96d2-53ac-c374-2fc14d68e702
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,310c0c00-3fa7-f104-1bf9-0e27dc96925e,GX143TE,moped,[electric],1780733622000,"{""type"":""Point"",""coordinates"":[2.27079,48.82243]}",on_trip,[trip_start],0.94,a5c92fad-6296-a2ec-7abb-100b24132e21
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c84a7b28-550a-1b46-ecab-3301bc8f7d29,EE273LR,moped,[electric],1780733701000,"{""type"":""Point"",""coordinates"":[2.23627,48.82807]}",available,[trip_end],0.91,547b56e8-07ff-e4b5-b3b7-6a1351a31ece
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c8b8d9c6-ed30-49cf-43e4-58fc63f2ae24,EG433YR,moped,[electric],1780733849000,"{""type"":""Point"",""coordinates"":[2.28932,48.83448]}",available,[trip_end],0.89,de1e4a2c-b418-cbfe-7c71-8ab9b0443f81
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,0b1f9163-ce9f-f57f-43b7-a3a69a8dca03,EB996TB,moped,[electric],1780733972000,"{""type"":""Point"",""coordinates"":[2.22733,48.83531]}",available,[trip_end],0.79,b4d241af-7cea-52d4-5815-f7f19b67e374
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3f07f814-91d6-3f78-e3e9-de99f10c718b,GB429YL,moped,[electric],1780734002000,"{""type"":""Point"",""coordinates"":[2.21007,48.83649]}",available,[trip_end],0.89,76b589e5-7208-4229-7910-0b7f630c2141
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,310c0c00-3fa7-f104-1bf9-0e27dc96925e,GX143TE,moped,[electric],1780734307000,"{""type"":""Point"",""coordinates"":[2.25684,48.8291]}",available,[trip_end],0.91,a5c92fad-6296-a2ec-7abb-100b24132e21
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3e896c64-e117-dac3-119c-4ea3e1805081,EG161VP,moped,[electric],1780734532000,"{""type"":""Point"",""coordinates"":[2.27732,48.81728]}",on_trip,[trip_start],0.95,7f398adf-ba10-8970-e2f2-db03567d3874
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,EX218TB,moped,[electric],1780734650000,"{""type"":""Point"",""coordinates"":[2.22532,48.83542]}",available,[trip_end],0.85,a65da48e-067a-aa50-74f1-14e3a3e4882f
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,b38a088c-a65e-d389-b74d-0fb132e70629,EE459PB,moped,[electric],1780734855000,"{""type"":""Point"",""coordinates"":[2.22278,48.8469]}",available,[trip_end],0.89,51382eb3-14fc-922a-31b0-ea0c22541ce1
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,EW161VB,moped,[electric],1780734994000,"{""type"":""Point"",""coordinates"":[2.20759,48.82425]}",reserved,[reservation_start],0.75,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c1581092-f335-cba3-513a-7052986f9025,EW850YM,moped,[electric],1780735094000,"{""type"":""Point"",""coordinates"":[2.2673,48.82613]}",on_trip,[trip_start],0.86,f5a17d3f-55b1-49cf-050d-d145e1419716
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,f94d6204-6808-593f-dfed-2c43e256a6dc,GE885LE,moped,[electric],1780735115000,"{""type"":""Point"",""coordinates"":[2.24884,48.83884]}",reserved,[reservation_start],0.93,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3f22faf8-23be-d01d-43cf-2fde24933b83,EW919TL,moped,[electric],1780735239000,"{""type"":""Point"",""coordinates"":[2.2137,48.81554]}",available,[trip_end],0.75,45bed9fa-3365-0cc0-7ea8-7be029ae1b46
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,EW161VB,moped,[electric],1780735294000,"{""type"":""Point"",""coordinates"":[2.20809,48.82378]}",on_trip,[trip_start],0.75,83225d14-5a57-b6d2-299e-bd2bcde6d708
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,0ef8c2d6-f7fd-5646-37bb-3eec4bf50b52,GS058FP,moped,[electric],1780735306000,"{""type"":""Point"",""coordinates"":[2.23341,48.83302]}",reserved,[reservation_start],0.94,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c30ff46e-8026-695f-f8cd-a88b436d76e2,GB891PR,moped,[electric],1780735334000,"{""type"":""Point"",""coordinates"":[2.26221,48.83048]}",reserved,[reservation_start],0.95,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6b44fa8d-d5f2-5073-f414-02b1e4429ebb,GX224PM,moped,[electric],1780735411000,"{""type"":""Point"",""coordinates"":[2.27035,48.82087]}",available,[trip_end],0.78,dc621efc-7a1e-1ccd-cafc-fabbd36ea58c
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3e896c64-e117-dac3-119c-4ea3e1805081,EG161VP,moped,[electric],1780735504000,"{""type"":""Point"",""coordinates"":[2.29141,48.81064]}",available,[trip_end],0.92,7f398adf-ba10-8970-e2f2-db03567d3874
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,0ef8c2d6-f7fd-5646-37bb-3eec4bf50b52,GS058FP,moped,[electric],1780735546000,"{""type"":""Point"",""coordinates"":[2.23327,48.83271]}",on_trip,[trip_start],0.94,217ee696-f32a-d532-4e31-1c0317630fb5
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,bdd640fb-0667-1ad1-1c80-317fa3b1799d,EE228LR,moped,[electric],1780735774000,"{""type"":""Point"",""coordinates"":[2.26656,48.82646]}",reserved,[reservation_start],0.89,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,f94d6204-6808-593f-dfed-2c43e256a6dc,GE885LE,moped,[electric],1780735775000,"{""type"":""Point"",""coordinates"":[2.24872,48.83951]}",on_trip,[trip_start],0.93,4070bc62-38b8-6c1f-4df0-38b9226ae8bf
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,af42e12f-3838-b326-8e94-4239b02b61c4,EA234FL,moped,[electric],1780735786000,"{""type"":""Point"",""coordinates"":[2.20696,48.82375]}",reserved,[reservation_start],0.89,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e1e3db63-ef7d-dc76-b92d-a22b21df306f,EE803VM,moped,[electric],1780735873000,"{""type"":""Point"",""coordinates"":[2.21277,48.81866]}",reserved,[reservation_start],0.92,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c30ff46e-8026-695f-f8cd-a88b436d76e2,GB891PR,moped,[electric],1780735874000,"{""type"":""Point"",""coordinates"":[2.26309,48.82998]}",on_trip,[trip_start],0.95,f0df3279-efca-cf93-380c-451d342d6e10
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6c031199-972a-8469-1641-9f828b9d2434,GA095ME,moped,[electric],1780736013000,"{""type"":""Point"",""coordinates"":[2.2665,48.82355]}",reserved,[reservation_start],0.88,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,af42e12f-3838-b326-8e94-4239b02b61c4,EA234FL,moped,[electric],1780736026000,"{""type"":""Point"",""coordinates"":[2.20747,48.82465]}",on_trip,[trip_start],0.89,4ce50889-a04f-1da5-1ae3-3eea8d9180b3
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,bdd640fb-0667-1ad1-1c80-317fa3b1799d,EE228LR,moped,[electric],1780736254000,"{""type"":""Point"",""coordinates"":[2.26695,48.82632]}",on_trip,[trip_start],0.89,45574306-7c7c-1b11-3aff-b6442a4b4172
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,aa38d0a1-6ba2-5efe-311c-6eb62095eef6,ED630PM,moped,[electric],1780736374000,"{""type"":""Point"",""coordinates"":[2.22805,48.81279]}",reserved,[reservation_start],0.84,
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6c031199-972a-8469-1641-9f828b9d2434,GA095ME,moped,[electric],1780736433000,"{""type"":""Point"",""coordinates"":[2.26743,48.8235]}",on_trip,[trip_start],0.88,c3226b70-41f6-c98c-2023-930fa9094d1f
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e1e3db63-ef7d-dc76-b92d-a22b21df306f,EE803VM,moped,[electric],1780736533000,"{""type"":""Point"",""coordinates"":[2.21337,48.81927]}",on_trip,[trip_start],0.92,dc64c477-3d33-762b-7f0e-e92f79f7a821
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,aa38d0a1-6ba2-5efe-311c-6eb62095eef6,ED630PM,moped,[electric],1780736554000,"{""type"":""Point"",""coordinates"":[2.22743,48.81244]}",on_trip,[trip_start],0.84,7ab78308-c854-c230-cfea-20ef659d6705
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c074718e-425a-609f-7337-c59979844388,GG784YM,moped,[electric],1780736851000,"{""type"":""Point"",""coordinates"":[2.16794,48.81622]}",on_trip,[trip_start],0.82,823a62b2-6111-6b8e-d3be-abb871903212
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e1e3db63-ef7d-dc76-b92d-a22b21df306f,EE803VM,moped,[electric],1780737001000,"{""type"":""Point"",""coordinates"":[2.2253,48.80695]}",available,[trip_end],0.91,dc64c477-3d33-762b-7f0e-e92f79f7a821
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,bdd640fb-0667-1ad1-1c80-317fa3b1799d,EE228LR,moped,[electric],1780737033000,"{""type"":""Point"",""coordinates"":[2.27937,48.82273]}",available,[trip_end],0.87,45574306-7c7c-1b11-3aff-b6442a4b4172
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c30ff46e-8026-695f-f8cd-a88b436d76e2,GB891PR,moped,[electric],1780737057000,"{""type"":""Point"",""coordinates"":[2.26519,48.8328]}",available,[trip_end],0.91,f0df3279-efca-cf93-380c-451d342d6e10
